property_type,society,sector,price_in_crores,price_per_sqft,area_sqft,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,agePossession,Super Built up area,Built Up area,Carpet area,study room,store room,Pooja Room,servant room,Others,furnishing_type,luxury_score,area_room_ratio
flat,godrej summit premia towers,sector 104,0.9,7148.530579825258,1259.0,Built Up area: 1259 (116.96 sq.m.),2.0,2.0,0,16.0,not available,Undefined,,1259.0,,0,0,0,0,0,1,0,629.5
flat,ardee city,sector 52,1.5,9146.341463414634,1640.0,Super Built up area 1640(152.36 sq.m.),4.0,4.0,3,3.0,not available,Old Property,1640.0,,,0,0,0,0,0,1,65,410.0
flat,m3m one key resiments,sector 67,0.8,13114.754098360656,610.0,Built Up area: 610 (56.67 sq.m.),1.0,1.0,0,0.0,not available,Undefined,,610.0,,0,0,0,0,0,1,0,610.0
flat,ansal heights 86,sector 86,1.25,7396.449704142012,1690.0,Super Built up area 1690(157.01 sq.m.),3.0,2.0,1,11.0,not available,New Property,1690.0,,,0,0,0,0,0,1,45,563.3333333333334
flat,mvn athens,sohna road,0.26,5394.190871369295,482.0,Carpet area: 481.74 (44.76 sq.m.),2.0,2.0,1,2.0,not available,Relatively New,,,481.74,0,0,0,0,0,1,37,241.0
flat,signature the serenas,sohna road,0.42,7909.604519774011,531.0,Carpet area: 531 (49.33 sq.m.),2.0,2.0,1,12.0,not available,New Property,,,531.0,0,0,0,0,0,1,54,265.5
flat,sushant lok 1 builder floors,sector 43,2.5,12919.896640826873,1935.0,Super Built up area 215(179.77 sq.m.),3.0,3.0,2,2.0,not available,New Property,215.0,,,0,0,0,0,0,1,0,645.0
flat,umang monsoon breeze,sector 78,0.9,4615.384615384615,1950.0,Super Built up area 1950(181.16 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1854 sq.ft. (172.24 sq.m.),3.0,3.0,2,1.0,not available,Moderately Old,1950.0,1900.0,1854.0,0,0,1,0,0,1,65,650.0
flat,gls avenue 51,sector 92,0.42,7106.598984771574,591.0,Carpet area: 591 (54.91 sq.m.),2.0,2.0,1,4.0,East,Relatively New,,,591.0,0,0,1,0,0,0,42,295.5
flat,signature global solera,sector 107,0.5,7692.307692307692,650.0,Super Built up area 546(50.73 sq.m.),2.0,2.0,1,11.0,not available,Relatively New,546.0,,,0,0,0,0,0,1,55,325.0
flat,supertech araville,sector 79,0.9,5882.35294117647,1530.0,Super Built up area 1530(142.14 sq.m.)Built Up area: 1450 sq.ft. (134.71 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),2.0,2.0,3,5.0,not available,Relatively New,1530.0,1450.0,1400.0,0,0,0,0,0,1,53,765.0
flat,greenopolis,sector 89,1.3,6806.282722513089,1910.0,Carpet area: 1910 (177.44 sq.m.),3.0,3.0,3+,1.0,South-West,New Property,,,1910.0,0,0,0,0,0,1,35,636.6666666666666
flat,central park flower valley aqua front towers,sector 33,1.7,9502.515371716043,1789.0,Super Built up area 1789(166.2 sq.m.),3.0,3.0,3,12.0,not available,Under Construction,1789.0,,,0,0,0,0,0,1,24,596.3333333333334
flat,sare homes,sector 92,1.25,6200.396825396825,2016.0,Built Up area: 2040 (189.52 sq.m.),4.0,3.0,0,16.0,not available,Undefined,,2040.0,,0,0,0,0,0,1,49,504.0
flat,vatika sovereign next sector-82 a gurgaon,sector 82,2.91,6700.437485609026,4343.0,Super Built up area 4350(404.13 sq.m.)Carpet area: 3480 sq.ft. (323.3 sq.m.),4.0,4.0,3,6.0,East,Under Construction,4350.0,,3480.0,0,0,0,0,0,0,79,1085.75
flat,bhagwati sadan,sector 12,1.15,5750.0,2000.0,Super Built up area 2500(232.26 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.),3.0,4.0,2,2.0,not available,Old Property,2500.0,2000.0,1750.0,0,0,0,0,1,0,28,666.6666666666666
flat,smart world gems,sector 89,1.2,12526.096033402922,958.0,Carpet area: 958 (89 sq.m.),3.0,3.0,3,3.0,East,Undefined,,,958.0,0,0,1,0,0,1,131,319.3333333333333
flat,micasa sec 68,sohna road,1.5,12244.897959183674,1225.0,Carpet area: 1225 (113.81 sq.m.),2.0,2.0,3,11.0,not available,New Property,,,1225.0,0,0,0,0,0,1,44,612.5
flat,eldeco accolade,sohna road,1.3,7424.328954882924,1751.0,Super Built up area 1751(162.67 sq.m.)Carpet area: 1290 sq.ft. (119.84 sq.m.),3.0,3.0,3+,10.0,East,Relatively New,1751.0,,1290.0,0,0,0,0,0,1,49,583.6666666666666
flat,hero homes,sector 104,1.75,10361.160449970397,1689.0,Super Built up area 1689(156.91 sq.m.),3.0,3.0,3,2.0,not available,Undefined,1689.0,,,0,0,0,0,0,1,30,563.0
flat,shyam sadan,sector 3,0.55,6470.588235294118,850.0,Carpet area: 700 (65.03 sq.m.),2.0,2.0,1,4.0,West,Relatively New,,,700.0,0,0,0,0,0,0,69,425.0
flat,m3m heights,sector 65,2.5,13601.741022850925,1838.0,Super Built up area 1828(169.83 sq.m.),3.0,3.0,3,19.0,not available,Undefined,1828.0,,,0,0,0,0,0,1,48,612.6666666666666
flat,supertech hilltown,sector 2,0.8,5555.555555555556,1440.0,Built Up area: 1440 (133.78 sq.m.)Carpet area: 1080 sq.ft. (100.34 sq.m.),3.0,2.0,3,8.0,not available,Undefined,,1440.0,1080.0,0,0,0,0,0,1,0,480.0
flat,raheja vedaanta,sector 108,0.7,4666.666666666667,1500.0,Built Up area: 1468 (136.38 sq.m.)Carpet area: 1150 sq.ft. (106.84 sq.m.),2.0,2.0,1,10.0,West,Moderately Old,,1468.0,1150.0,0,0,0,0,0,1,0,750.0
flat,bptp terra,sector 37,1.95,14444.444444444445,1350.0,Super Built up area 2191(203.55 sq.m.)Built Up area: 1650 sq.ft. (153.29 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),4.0,3.0,3,7.0,not available,Undefined,2191.0,1650.0,1350.0,0,0,0,0,0,1,53,337.5
flat,green court,sector 90,0.45,7188.498402555911,626.0,Carpet area: 626 (58.16 sq.m.),2.0,2.0,1,2.0,not available,New Property,,,626.0,0,0,0,0,0,0,42,313.0
flat,m3m golf hills phase 1,sector 79,1.7,10828.025477707006,1570.0,Built Up area: 1570 (145.86 sq.m.)Carpet area: 1099 sq.ft. (102.1 sq.m.),3.0,2.0,3,10.0,not available,Undefined,,1570.0,1099.0,0,0,0,0,0,1,0,523.3333333333334
flat,pyramid urban homes 2,sector 86,0.5,9615.384615384615,520.0,Carpet area: 520 (48.31 sq.m.),2.0,2.0,1,10.0,not available,Relatively New,,,520.0,0,0,0,0,0,1,15,260.0
flat,m3m heights,sector 65,2.8,14997.321906802357,1867.0,Super Built up area 1828(169.83 sq.m.),3.0,3.0,3,20.0,North-East,Undefined,1828.0,,,0,0,0,0,0,1,91,622.3333333333334
flat,godrej nature plus,sector 33,1.45,15658.747300215982,926.0,Built Up area: 118 Carpet area: 86 sq.m.,3.0,2.0,3+,20.0,not available,Under Construction,,118.0,86.0,0,0,0,0,0,1,144,308.6666666666667
flat,smart world orchard,sector 61,2.2,13496.932515337423,1630.0,Carpet area: 1630 (151.43 sq.m.),3.0,3.0,2,3.0,not available,Undefined,,,1630.0,0,0,0,0,0,1,16,543.3333333333334
flat,ashiana anmol,sohna road,0.9,9463.72239747634,951.0,Super Built up area 1275(118.45 sq.m.)Carpet area: 951 sq.ft. (88.35 sq.m.),2.0,2.0,2,13.0,South,Relatively New,1275.0,,951.0,0,0,0,0,0,2,120,475.5
flat,signature signum 95a,sector 95,0.4,7782.101167315175,514.0,Carpet area: 514 (47.75 sq.m.),2.0,2.0,2,3.0,East,New Property,,,514.0,0,0,0,0,0,0,44,257.0
flat,umang winter hills,sector 77,1.35,7780.979827089337,1735.0,Super Built up area 1735(161.19 sq.m.)Carpet area: 1199 sq.ft. (111.39 sq.m.),3.0,3.0,3+,7.0,not available,New Property,1735.0,,1199.0,0,0,0,0,0,0,96,578.3333333333334
flat,aardhya homesh,sector 67,1.85,8043.478260869565,2300.0,Carpet area: 2300 (213.68 sq.m.),4.0,4.0,0,4.0,East,Undefined,,,2300.0,0,0,0,0,0,1,0,575.0
flat,rof ananda,sector 95,0.25,6578.9473684210525,380.0,Super Built up area 380(35.3 sq.m.),1.0,1.0,1,4.0,not available,New Property,380.0,,,0,0,0,0,0,1,0,380.0
flat,smart world gems,sector 89,0.88,7963.8009049773755,1105.0,Carpet area: 1105 (102.66 sq.m.),2.0,2.0,3,2.0,not available,New Property,,,1105.0,0,0,0,0,0,1,44,552.5
flat,assotech blith,sector 99,1.15,6594.036697247707,1744.0,Super Built up area 1365(126.81 sq.m.),2.0,2.0,2,2.0,not available,New Property,1365.0,,,0,0,0,0,1,0,72,872.0
flat,raheja vanya,sector 99,0.85,6789.137380191693,1252.0,Super Built up area 1252(116.31 sq.m.),2.0,2.0,2,3.0,West,New Property,1252.0,,,0,0,0,0,0,1,43,626.0
flat,vatika inxt floors,sector 82,0.75,7500.0,1000.0,Built Up area: 1000 (92.9 sq.m.)Carpet area: 650 sq.ft. (60.39 sq.m.),2.0,2.0,2,1.0,not available,Undefined,,1000.0,650.0,0,0,0,0,0,1,0,500.0
flat,palam vihar society,sector 2,3.35,7444.444444444444,4500.0,Carpet area: 4500 (418.06 sq.m.),4.0,4.0,3+,2.0,not available,New Property,,,4500.0,0,0,0,0,0,1,66,1125.0
flat,godrej oasis,sector 88,1.5,8108.108108108108,1850.0,Super Built up area 1850(171.87 sq.m.),3.0,3.0,3+,11.0,North-East,New Property,1850.0,,,0,0,0,0,0,1,39,616.6666666666666
flat,dlf new town heights,sector 91,1.65,6346.153846153846,2600.0,Super Built up area 2364(219.62 sq.m.),4.0,4.0,3+,11.0,West,Moderately Old,2364.0,,,0,0,0,0,0,1,72,650.0
flat,dlf new town heights,sector 91,2.0,6966.213862765587,2871.0,Super Built up area 2727(253.35 sq.m.),4.0,4.0,3+,16.0,East,Moderately Old,2727.0,,,0,0,1,0,0,1,65,717.75
flat,supertech hues,sector 68,0.9,7627.118644067797,1180.0,Carpet area: 1180 (109.63 sq.m.),2.0,2.0,2,1.0,East,New Property,,,1180.0,0,0,0,0,0,1,44,590.0
flat,krrish florence estate,sector 70,1.25,6702.412868632708,1865.0,Super Built up area 1865(173.26 sq.m.),3.0,3.0,3,18.0,North-East,Under Construction,1865.0,,,0,0,0,0,0,1,51,621.6666666666666
flat,piedmont taksila heights,sector 37,1.0,6506.180871828236,1537.0,Carpet area: 1537 (142.79 sq.m.),3.0,3.0,3+,8.0,not available,Relatively New,,,1537.0,0,0,0,0,0,0,49,512.3333333333334
flat,experion heartsong,dwarka expressway,1.08,6150.341685649203,1756.0,Built Up area: 1758 (163.32 sq.m.),3.0,3.0,0,,not available,Under Construction,,1758.0,,0,0,0,0,0,1,0,585.3333333333334
flat,ss the leaf,sector 85,2.15,8928.57142857143,2408.0,Super Built up area 2408(223.71 sq.m.),3.0,5.0,3,2.0,not available,New Property,2408.0,,,0,0,0,0,0,1,53,802.6666666666666
flat,m3m urbana,sector 67,1.0,12106.537530266343,826.0,Built Up area: 826 (76.74 sq.m.),1.0,1.0,1,17.0,South,Relatively New,,826.0,,0,0,0,0,0,1,49,826.0
flat,aipl zen residences,sector 70,1.65,13074.484944532489,1262.0,Super Built up area 1262(117.24 sq.m.),2.0,2.0,3,23.0,North-West,New Property,1262.0,,,0,0,0,0,0,1,81,631.0
flat,dlf regal gardens,sector 90,1.79,8081.264108352145,2215.0,Carpet area: 2215 (205.78 sq.m.),4.0,3.0,3+,10.0,North-East,Moderately Old,,,2215.0,0,0,0,0,0,1,63,553.75
flat,godrej air,sector 85,1.8,13138.686131386861,1370.0,Carpet area: 127.3,3.0,3.0,3,30.0,not available,Under Construction,,,127.3,0,0,0,0,0,1,45,456.6666666666667
flat,suncity vatsal valley,gwal pahari,1.45,10139.86013986014,1430.0,Built Up area: 1430 (132.85 sq.m.)Carpet area: 760 sq.ft. (70.61 sq.m.),3.0,3.0,3,4.0,not available,Under Construction,,1430.0,760.0,0,0,0,0,0,1,49,476.6666666666667
flat,project krishna colony,sector 7,0.36,5142.857142857143,700.0,Built Up area: 700 (65.03 sq.m.),2.0,2.0,1,0.0,not available,Relatively New,,700.0,,0,0,0,0,0,1,0,350.0
flat,mvn athens,sohna road,0.25,4258.943781942078,587.0,Built Up area: 587 (54.53 sq.m.),2.0,2.0,1,0.0,not available,Relatively New,,587.0,,0,0,0,0,0,1,38,293.5
flat,m3m antalya hills,sector 79,1.15,7496.740547588005,1534.0,Super Built up area 1534(142.51 sq.m.)Built Up area: 1200 sq.ft. (111.48 sq.m.)Carpet area: 1103 sq.ft. (102.47 sq.m.),3.0,3.0,3+,1.0,not available,Undefined,1534.0,1200.0,1103.0,0,0,0,0,0,1,51,511.3333333333333
flat,central park flower valley,sohna road,1.65,17441.86046511628,946.0,Carpet area: 946 (87.89 sq.m.),3.0,3.0,0,1.0,not available,Undefined,,,946.0,0,0,0,0,0,1,66,315.3333333333333
flat,m3m capital,sector 113,2.9,12619.669277632724,2298.0,Carpet area: 2298 (213.49 sq.m.),4.0,4.0,3+,11.0,North,Undefined,,,2298.0,0,0,0,0,0,1,49,574.5
flat,ansal heights,sector 92,0.6,4545.454545454545,1320.0,Super Built up area 1320(122.63 sq.m.),2.0,2.0,3,11.0,not available,Under Construction,1320.0,,,0,0,0,0,1,1,23,660.0
flat,malibu towne,sector 47,2.4,10000.0,2400.0,Carpet area: 2400 (222.97 sq.m.),3.0,3.0,0,0.0,West,Moderately Old,,,2400.0,0,0,0,0,0,0,22,800.0
flat,aipl zen residences,sector 70,1.25,9904.912836767036,1262.0,Carpet area: 1262 (117.24 sq.m.),2.0,2.0,3,19.0,not available,Undefined,,,1262.0,0,0,0,0,0,1,0,631.0
flat,m3m heights,sector 65,2.15,15003.489183531054,1433.0,Built Up area: 1433 (133.13 sq.m.),2.0,2.0,3+,28.0,East,Undefined,,1433.0,,0,0,0,0,0,1,48,716.5
flat,hcbs sports ville,sohna road,0.29,3972.6027397260273,730.0,Built Up area: 743 (69.03 sq.m.)Carpet area: 519 sq.ft. (48.22 sq.m.),2.0,2.0,1,4.0,not available,Undefined,,743.0,519.0,0,0,0,0,0,1,0,365.0
flat,hcbs sports ville,sohna road,0.38,5066.666666666667,750.0,Built Up area: 750 (69.68 sq.m.)Carpet area: 650 sq.ft. (60.39 sq.m.),2.0,2.0,2,9.0,East,Undefined,,750.0,650.0,0,0,0,0,0,1,0,375.0
flat,housing apna enclave,sector 4,0.39,4105.263157894737,950.0,Built Up area: 950 (88.26 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.),2.0,2.0,1,1.0,North-East,Undefined,,950.0,750.0,0,0,0,0,0,1,0,475.0
flat,assotech blith,sector 99,1.6,6666.666666666667,2400.0,Built Up area: 2400 (222.97 sq.m.),3.0,4.0,0,15.0,not available,Undefined,,2400.0,,0,0,0,0,0,1,51,800.0
flat,pareena mi casa,sector 68,1.7,8504.252126063031,1999.0,Super Built up area 1999(185.71 sq.m.),4.0,4.0,3,2.0,not available,New Property,1999.0,,,0,0,0,0,0,1,47,499.75
flat,suncity heights,sector 54,3.25,14118.158123370982,2302.0,Carpet area: 2302 (213.86 sq.m.),3.0,3.0,3+,0.0,East,Old Property,,,2302.0,0,0,1,0,0,0,120,767.3333333333334
flat,lotus homz,sector 111,0.6,8450.704225352112,710.0,Carpet area: 710 (65.96 sq.m.),2.0,2.0,3,9.0,East,New Property,,,710.0,0,0,0,0,0,1,52,355.0
flat,ramson kshitij sec-95 gurugram,sector 95,0.27,2700.0,1000.0,Super Built up area 1000(92.9 sq.m.)Carpet area: 550 sq.ft. (51.1 sq.m.),2.0,2.0,0,1.0,West,Undefined,1000.0,,550.0,0,0,0,0,0,1,0,500.0
flat,maruti vihar colony,sector 28,0.95,8886.810102899906,1069.0,Carpet area: 1069 (99.31 sq.m.),2.0,1.0,1,1.0,not available,Old Property,,,1069.0,0,0,0,0,0,1,59,534.5
flat,m3m heights,sector 65,2.65,18492.672714584787,1433.0,Super Built up area 1433(133.13 sq.m.),2.0,2.0,3,4.0,North-East,New Property,1433.0,,,0,0,0,0,0,1,38,716.5
flat,supertech basera,sector 79,0.36,7643.3121019108285,471.0,Built Up area: 546 (50.73 sq.m.)Carpet area: 471 sq.ft. (43.76 sq.m.),2.0,2.0,1,4.0,not available,New Property,,546.0,471.0,0,0,0,0,0,1,60,235.5
flat,signature global the millennia,sector 37,0.55,9166.666666666666,600.0,Super Built up area 600(55.74 sq.m.),2.0,2.0,3,3.0,not available,New Property,600.0,,,0,0,0,0,0,1,53,300.0
flat,m3m soulitude,sector 89,1.32,16923.076923076922,780.0,Carpet area: 780 (72.46 sq.m.),3.0,3.0,3,1.0,not available,Undefined,,,780.0,0,0,0,0,0,1,45,260.0
flat,raheja vanya,sector 99,0.59,3975.7412398921833,1484.0,Super Built up area 1252.13(116.33 sq.m.),2.0,2.0,3,1.0,East,Undefined,1252.0,,,0,0,0,0,1,1,96,742.0
flat,"ganpati apartment  2, laxman vihar phase 1",sector 4,0.45,4707.112970711297,956.0,Carpet area: 850 (78.97 sq.m.),2.0,2.0,1,0.0,East,Relatively New,,,850.0,0,0,0,0,0,1,46,478.0
flat,ramprastha the atrium,sector 37,0.9,6224.066390041494,1446.0,Super Built up area 1285(119.38 sq.m.)Built Up area: 1185 sq.ft. (110.09 sq.m.)Carpet area: 975 sq.ft. (90.58 sq.m.),3.0,3.0,2,13.0,South-East,Relatively New,1285.0,1185.0,975.0,0,0,0,0,0,2,37,482.0
flat,m3m golfestate,sector 79,1.4,10000.0,1400.0,Carpet area: 1400 (130.06 sq.m.),2.0,2.0,2,4.0,East,Undefined,,,1400.0,0,0,0,0,0,2,83,700.0
flat,eldeco accolade,sohna road,0.95,6542.699724517906,1452.0,Super Built up area 1452(134.9 sq.m.)Carpet area: 849 sq.ft. (78.87 sq.m.),2.0,2.0,3+,6.0,East,New Property,1452.0,,849.0,0,0,0,0,0,0,56,726.0
flat,m3m heights,sector 65,3.0,17996.40071985603,1667.0,Super Built up area 1828(169.83 sq.m.),3.0,3.0,3,20.0,South-East,Under Construction,1828.0,,,0,0,0,0,0,1,60,555.6666666666666
flat,m3m heights,sector 65,3.67,17990.196078431374,2040.0,Super Built up area 2040(189.52 sq.m.),3.0,3.0,2,27.0,not available,Undefined,2040.0,,,0,0,0,0,0,1,43,680.0
flat,vatika sovereign next,sector 82,3.85,7500.487044613286,5133.0,Carpet area: 5140 (477.52 sq.m.),5.0,6.0,3+,6.0,not available,New Property,,,5140.0,0,0,1,0,0,1,148,1026.6
flat,m3m heights,sector 65,3.29,17997.81181619256,1828.0,Super Built up area 1828(169.83 sq.m.),3.0,3.0,3,33.0,East,New Property,1828.0,,,0,0,0,0,0,1,49,609.3333333333334
flat,m3m heights,sector 65,2.33,18477.398889770026,1261.0,Super Built up area 1261(117.15 sq.m.),2.0,2.0,3,35.0,North-East,Under Construction,1261.0,,,0,0,0,0,0,0,49,630.5
flat,m3m heights,sector 65,2.79,14169.629253428137,1969.0,Super Built up area 1828(169.83 sq.m.),3.0,3.0,3,26.0,East,New Property,1828.0,,,0,0,0,0,0,1,15,656.3333333333334
flat,south city 1 floors,sector 41,3.4,11724.137931034482,2900.0,Built Up area: 2900 (269.42 sq.m.),4.0,4.0,3,0.0,not available,Undefined,,2900.0,,0,0,0,0,0,1,0,725.0
flat,allure homes,sector 12,0.72,7272.727272727273,990.0,Carpet area: 990 (91.97 sq.m.),2.0,2.0,1,2.0,not available,Relatively New,,,990.0,0,0,0,0,1,0,16,495.0
flat,zara aavaas,sector 104,0.4,7029.8769771529,569.0,Super Built up area 568.46(52.81 sq.m.),2.0,2.0,1,4.0,North,Relatively New,568.0,,,0,0,0,0,0,1,52,284.5
flat,sidhartha ncr one phase,sector 95,0.56,4105.571847507332,1364.0,Super Built up area 1364(126.72 sq.m.),2.0,2.0,2,10.0,not available,Relatively New,1364.0,,,0,0,0,0,0,0,60,682.0
flat,chd avenue,sector 71,1.1,6790.123456790124,1620.0,Super Built up area 1620(150.5 sq.m.),3.0,3.0,3,11.0,not available,Relatively New,1620.0,,,0,0,0,0,1,1,72,540.0
flat,ramprastha the edge towers,sector 37,0.71,5419.847328244275,1310.0,Super Built up area 1310(121.7 sq.m.)Built Up area: 1100 sq.ft. (102.19 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),2.0,2.0,3,10.0,South-East,New Property,1310.0,1100.0,1000.0,0,0,0,0,1,1,38,655.0
flat,supertech araville,sector 79,0.78,6023.1660231660235,1295.0,Super Built up area 1295(120.31 sq.m.),2.0,2.0,3+,0.0,not available,New Property,1295.0,,,0,0,0,0,1,1,74,647.5
flat,imperia aashiyara,sector 37,0.4,5882.35294117647,680.0,Carpet area: 680 (63.17 sq.m.),2.0,2.0,3,3.0,not available,Under Construction,,,680.0,0,0,0,0,0,1,126,340.0
flat,la vida by tata housing,sector 113,1.85,11716.276124129196,1579.0,Super Built up area 1579(146.69 sq.m.),3.0,2.0,2,7.0,East,New Property,1579.0,,,0,0,0,0,0,1,13,526.3333333333334
flat,shapoorji pallonji joyville gurugram,sector 102,1.1,12181.616832779624,903.0,Super Built up area 903(83.89 sq.m.),2.0,2.0,1,8.0,not available,Undefined,903.0,,,0,0,0,0,0,1,105,451.5
flat,smart world orchard,sector 61,1.41,12250.217202432666,1151.0,Built Up area: 1150 (106.84 sq.m.),2.0,2.0,2,2.0,not available,Undefined,,1150.0,,0,0,0,0,0,1,76,575.5
flat,supertech araville,sector 79,1.45,7455.012853470437,1945.0,Carpet area: 1945 (180.7 sq.m.),3.0,3.0,3,3.0,North,Relatively New,,,1945.0,0,0,0,0,0,1,0,648.3333333333334
flat,smart world orchard,sector 61,2.2,13496.932515337423,1630.0,Carpet area: 1600 (148.64 sq.m.),3.0,3.0,2,1.0,North-East,Undefined,,,1600.0,0,0,0,0,0,1,49,543.3333333333334
flat,unitech the residences,sector 33,1.1,9909.90990990991,1110.0,Super Built up area 1110(103.12 sq.m.)Built Up area: 1100 sq.ft. (102.19 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),2.0,2.0,3,9.0,East,Moderately Old,1110.0,1100.0,1000.0,0,0,0,0,0,0,44,555.0
flat,emaar imperial gardens,sector 102,2.05,9874.7591522158,2076.0,Carpet area: 2025 (188.13 sq.m.),3.0,4.0,3+,14.0,South,Relatively New,,,2025.0,0,0,0,0,0,1,116,692.0
flat,sare homes,sector 92,0.6,5000.0,1200.0,Carpet area: 1200 (111.48 sq.m.),3.0,2.0,3,4.0,not available,Moderately Old,,,1200.0,0,0,0,0,0,0,49,400.0
flat,greenopolis,sector 89,0.8,4819.277108433735,1660.0,Super Built up area 1660(154.22 sq.m.),2.0,3.0,3,8.0,not available,Under Construction,1660.0,,,0,0,0,0,1,1,60,830.0
flat,pivotal devaan,sector 84,0.41,7032.590051457976,583.0,Super Built up area 583(54.16 sq.m.)Built Up area: 565 sq.ft. (52.49 sq.m.)Carpet area: 483 sq.ft. (44.87 sq.m.),2.0,2.0,2,10.0,East,New Property,583.0,565.0,483.0,0,0,0,0,0,0,23,291.5
flat,today callidora,sector 73,0.9,5548.705302096178,1622.0,Built Up area: 1622 (150.69 sq.m.),3.0,3.0,3,3.0,East,Under Construction,,1622.0,,0,0,0,0,0,1,63,540.6666666666666
flat,"m m residency, krishna colony, gurgaon",sector 7,0.54,5888.76772082879,917.0,Carpet area: 900 (83.61 sq.m.),2.0,2.0,1,3.0,East,Relatively New,,,900.0,0,0,0,0,0,1,70,458.5
flat,signature global park 4,sector 36,0.82,7585.568917668825,1081.0,Super Built up area 1081(100.43 sq.m.)Carpet area: 650 sq.ft. (60.39 sq.m.),3.0,2.0,2,2.0,not available,New Property,1081.0,,650.0,0,0,0,0,0,1,8,360.3333333333333
flat,chd avenue,sector 71,1.0,6734.006734006734,1485.0,Super Built up area 1485(137.96 sq.m.),3.0,3.0,3+,3.0,North,Relatively New,1485.0,,,0,0,0,0,0,0,7,495.0
flat,park royal apartment,sector 56,1.85,9024.390243902439,2050.0,Carpet area: 2050 (190.45 sq.m.),3.0,4.0,3,7.0,not available,Old Property,,,2050.0,0,0,0,0,0,1,72,683.3333333333334
flat,vatika boulevard residences and heights,sector 83,1.42,8000.0,1775.0,Carpet area: 1775 (164.9 sq.m.),3.0,3.0,2,2.0,West,Relatively New,,,1775.0,0,0,0,0,0,0,113,591.6666666666666
flat,signature global the millennia,sector 37,0.55,9166.666666666666,600.0,Super Built up area 850(78.97 sq.m.)Built Up area: 610 sq.ft. (56.67 sq.m.)Carpet area: 600 sq.ft. (55.74 sq.m.),2.0,2.0,3,3.0,not available,New Property,850.0,610.0,600.0,0,0,0,0,0,1,71,300.0
flat,m3m heights,sector 65,2.29,15980.460572226099,1433.0,Carpet area: 1433 (133.13 sq.m.),2.0,2.0,3,8.0,not available,Under Construction,,,1433.0,0,0,0,0,0,1,15,716.5
flat,shapoorji pallonji joyville gurugram,sector 102,0.97,10601.092896174863,915.0,Super Built up area 915(85.01 sq.m.)Carpet area: 600 sq.ft. (55.74 sq.m.),2.0,2.0,2,12.0,not available,New Property,915.0,,600.0,0,0,0,0,0,1,57,457.5
flat,tulip monsella,sector 53,8.25,28004.0733197556,2946.0,Super Built up area 2940(273.13 sq.m.),3.0,4.0,3,8.0,not available,Undefined,2940.0,,,0,0,0,0,0,2,35,982.0
flat,shyamkunj ashok vihar pahse 2,sector 3,0.3,4444.444444444444,675.0,Carpet area: 675 (62.71 sq.m.),2.0,2.0,1,1.0,East,Relatively New,,,675.0,0,0,0,0,0,1,21,337.5
flat,godrej nature plus,sector 33,1.65,14335.360556038228,1151.0,Carpet area: 1151 (106.93 sq.m.),2.0,2.0,3,1.0,East,Under Construction,,,1151.0,0,0,0,0,0,1,38,575.5
flat,m3m heights,sector 65,1.99,15793.650793650793,1260.0,Super Built up area 1260(117.06 sq.m.),2.0,2.0,2,26.0,not available,Undefined,1260.0,,,0,0,0,0,0,1,48,630.0
flat,m3m the marina,sector 68,1.0,12500.0,800.0,Carpet area: 800 (74.32 sq.m.),2.0,2.0,3,21.0,not available,Relatively New,,,800.0,0,0,0,0,0,1,31,400.0
flat,emaar digihomes,sector 62,4.25,26562.5,1600.0,Carpet area: 1600 (148.64 sq.m.),3.0,3.0,3,8.0,not available,Under Construction,,,1600.0,0,0,0,0,0,1,16,533.3333333333334
flat,umang monsoon breeze,sector 78,1.25,5000.0,2500.0,Super Built up area 2350(218.32 sq.m.)Built Up area: 2300 sq.ft. (213.68 sq.m.)Carpet area: 2000 sq.ft. (185.81 sq.m.),4.0,4.0,3,2.0,East,Relatively New,2350.0,2300.0,2000.0,0,0,1,0,1,1,57,625.0
flat,mapsko paradise,sector 83,0.95,6299.73474801061,1508.0,Carpet area: 1340 (124.49 sq.m.),3.0,3.0,3,1.0,not available,Moderately Old,,,1340.0,0,0,0,0,0,1,0,502.6666666666667
flat,cancon enclave,sector 4,1.05,7777.777777777777,1350.0,Carpet area: 1350 (125.42 sq.m.),3.0,2.0,2,2.0,not available,New Property,,,1350.0,0,0,0,0,0,0,0,450.0
flat,tata primanti,sector 72,4.1,14099.037138927099,2908.0,Super Built up area 2905(269.88 sq.m.),4.0,5.0,3+,39.0,not available,New Property,2905.0,,,0,0,0,0,1,1,103,727.0
