,property_type,sector,bedRoom,bathroom,balcony,agePossession,Built Up area,store room,servant room,furnishing_type,luxury_category,floor_category,price_in_crores
849,0.0,14.0,3.0,3.0,3.0,3.0,1650.0,0,0,0,0.0,0.0,1.65
850,0.0,17.0,3.0,4.0,2.0,3.0,3088.0,0,0,0,0.0,2.0,2.65
851,0.0,9.0,4.0,4.0,4.0,3.0,4379.0,0,0,0,0.0,0.0,2.63
852,0.0,9.0,3.0,4.0,4.0,3.0,3412.0,0,0,0,0.0,2.0,2.25
853,0.0,9.0,4.0,4.0,4.0,3.0,3934.0,0,0,1,0.0,0.0,2.55
854,0.0,8.0,2.0,2.0,3.0,3.0,1250.0,0,0,0,2.0,2.0,1.15
855,0.0,58.0,3.0,3.0,4.0,2.0,1900.0,0,0,1,0.0,2.0,1.45
856,0.0,9.0,4.0,4.0,4.0,3.0,4490.0,0,0,0,0.0,0.0,2.6
857,0.0,7.0,3.0,4.0,3.0,3.0,2061.0,0,0,0,0.0,2.0,1.55
858,0.0,73.0,2.0,2.0,3.0,0.0,1285.0,0,0,1,1.0,2.0,1.2
859,0.0,73.0,3.0,3.0,3.0,3.0,2410.0,0,0,1,1.0,2.0,1.55
860,0.0,73.0,3.0,4.0,3.0,3.0,2410.0,0,0,0,1.0,2.0,1.65
861,0.0,88.0,2.0,2.0,3.0,3.0,1484.0,0,0,1,1.0,2.0,1.05
862,0.0,93.0,3.0,3.0,3.0,3.0,1540.0,0,0,1,0.0,2.0,1.29
863,0.0,69.0,2.0,2.0,2.0,3.0,778.0,0,0,1,1.0,1.0,0.56
864,0.0,93.0,3.0,3.0,2.0,3.0,1650.0,0,0,1,1.0,0.0,1.26
865,0.0,88.0,4.0,6.0,3.0,3.0,3890.0,0,0,1,0.0,2.0,1.91
866,0.0,88.0,4.0,6.0,3.0,3.0,3920.0,0,0,1,0.0,2.0,2.2
867,0.0,88.0,3.0,4.0,3.0,3.0,2399.0,0,0,1,0.0,0.0,1.98
868,0.0,88.0,2.0,2.0,3.0,3.0,1630.0,0,0,1,0.0,2.0,1.11
869,0.0,84.0,3.0,4.0,4.0,3.0,2090.0,0,0,2,0.0,0.0,2.25
870,0.0,87.0,3.0,3.0,3.0,3.0,1610.0,0,0,1,2.0,2.0,1.05
871,0.0,85.0,4.0,4.0,4.0,3.0,2802.0,0,0,1,1.0,1.0,2.6
872,0.0,88.0,2.0,2.0,3.0,1.0,1550.0,0,0,1,2.0,0.0,1.04
873,0.0,93.0,3.0,3.0,2.0,3.0,1578.0,0,0,1,1.0,0.0,1.25
874,0.0,18.0,3.0,3.0,2.0,3.0,2225.56,0,0,0,0.0,0.0,3.4
875,0.0,93.0,3.0,3.0,3.0,0.0,1541.0,0,0,1,1.0,0.0,1.25
876,0.0,89.0,2.0,2.0,1.0,1.0,557.0,0,0,1,1.0,2.0,0.41
877,0.0,86.0,2.0,2.0,2.0,3.0,1150.0,0,0,0,2.0,0.0,0.75
878,0.0,93.0,4.0,4.0,4.0,0.0,2005.0,0,0,1,1.0,0.0,1.7
879,0.0,94.0,2.0,2.0,2.0,3.0,1741.0,0,0,1,2.0,2.0,0.87
880,0.0,93.0,3.0,3.0,3.0,0.0,2207.0,0,0,1,2.0,0.0,1.25
881,0.0,84.0,3.0,4.0,4.0,3.0,2504.0,0,0,1,2.0,0.0,2.35
882,0.0,9.0,3.0,4.0,4.0,3.0,2072.0,0,0,1,0.0,0.0,1.73
883,0.0,11.0,2.0,2.0,3.0,1.0,1200.0,0,0,0,0.0,2.0,0.97
884,0.0,11.0,4.0,4.0,4.0,3.0,2100.0,0,0,0,0.0,0.0,1.35
885,0.0,98.0,3.0,5.0,3.0,1.0,2641.0,0,0,1,2.0,0.0,1.32
886,0.0,100.0,2.0,2.0,3.0,3.0,1154.0,0,0,1,0.0,2.0,0.71
887,0.0,100.0,2.0,2.0,2.0,3.0,1319.0,0,0,0,2.0,2.0,0.78
888,0.0,67.0,3.0,4.0,3.0,3.0,2803.0,0,0,1,1.0,2.0,5.5
889,0.0,84.0,3.0,4.0,4.0,3.0,2818.0,0,0,2,0.0,0.0,2.3
890,0.0,97.0,2.0,2.0,2.0,3.0,1300.0,0,0,1,2.0,2.0,0.43
891,0.0,12.0,2.0,2.0,3.0,3.0,1975.0,0,0,0,0.0,2.0,0.98
892,0.0,12.0,2.0,2.0,4.0,3.0,1822.0,0,0,0,0.0,2.0,0.8
893,0.0,9.0,4.0,4.0,4.0,3.0,2851.0,0,0,1,0.0,2.0,2.65
894,0.0,45.0,3.0,3.0,2.0,2.0,2274.0,0,0,0,2.0,1.0,2.35
895,0.0,12.0,3.0,3.0,4.0,3.0,2569.0,0,0,0,0.0,1.0,1.29
896,0.0,9.0,3.0,4.0,4.0,3.0,2000.0,0,0,1,0.0,2.0,1.83
897,0.0,12.0,3.0,4.0,4.0,3.0,3126.0,0,0,0,0.0,2.0,1.39
898,0.0,86.0,3.0,3.0,2.0,3.0,1200.0,0,0,0,0.0,2.0,1.12
899,0.0,13.0,2.0,2.0,2.0,3.0,1235.0,0,0,0,0.0,2.0,0.65
900,0.0,94.0,3.0,4.0,4.0,3.0,2836.0,0,0,1,2.0,2.0,1.5
901,0.0,94.0,4.0,4.0,3.0,3.0,2465.0,0,0,1,2.0,2.0,1.9
902,0.0,52.0,3.0,3.0,3.0,0.0,2000.0,0,0,0,2.0,2.0,2.35
903,0.0,25.0,1.0,1.0,1.0,0.0,665.0,0,0,0,2.0,2.0,0.6
904,0.0,33.0,3.0,3.0,1.0,2.0,1240.0,0,0,0,2.0,0.0,2.0
905,0.0,77.0,2.0,2.0,4.0,3.0,1300.0,0,0,1,2.0,2.0,1.57
906,0.0,39.0,3.0,3.0,4.0,1.0,2211.0,0,0,1,1.0,2.0,1.44
907,0.0,39.0,3.0,3.0,3.0,1.0,1400.0,0,0,1,1.0,2.0,1.26
908,0.0,70.0,2.0,2.0,2.0,1.0,1200.0,0,0,0,2.0,0.0,1.05
909,0.0,55.0,4.0,4.0,3.0,0.0,3068.0,0,0,0,2.0,2.0,6.44
910,0.0,65.0,4.0,4.0,4.0,3.0,4200.0,0,0,0,2.0,0.0,7.56
911,0.0,45.0,3.0,3.0,4.0,0.0,2450.0,0,0,0,2.0,1.0,3.8
912,0.0,56.0,4.0,4.0,2.0,0.0,3299.0,0,0,2,2.0,2.0,6.75
913,0.0,93.0,2.0,2.0,3.0,3.0,1225.0,0,0,0,1.0,0.0,0.65
914,0.0,14.0,3.0,4.0,4.0,3.0,1797.0,0,0,1,0.0,2.0,1.75
915,0.0,58.0,3.0,4.0,4.0,2.0,1900.0,0,0,0,2.0,2.0,1.54
916,0.0,7.0,3.0,3.0,3.0,3.0,1493.0,0,0,0,2.0,2.0,1.4
917,0.0,7.0,2.0,2.0,2.0,3.0,828.0,0,0,1,2.0,0.0,0.97
918,0.0,7.0,2.0,2.0,2.0,3.0,1230.0,0,0,1,2.0,2.0,1.35
919,0.0,7.0,3.0,4.0,4.0,3.0,1757.0,0,0,0,2.0,0.0,1.75
920,0.0,8.0,4.0,6.0,4.0,3.0,2602.0,0,0,0,2.0,2.0,2.2
921,0.0,13.0,3.0,3.0,3.0,3.0,1460.0,0,0,1,1.0,0.0,2.45
922,0.0,11.0,4.0,6.0,4.0,3.0,1535.0,0,0,1,0.0,0.0,1.5
923,0.0,19.0,3.0,4.0,4.0,3.0,1940.0,0,0,1,1.0,2.0,2.4
924,0.0,19.0,3.0,3.0,4.0,3.0,1890.0,0,0,1,0.0,2.0,2.45
925,0.0,19.0,3.0,3.0,4.0,3.0,2460.0,0,0,1,0.0,2.0,3.0
926,0.0,19.0,3.0,2.0,2.0,3.0,1420.0,0,0,1,1.0,2.0,1.65
927,0.0,11.0,2.0,2.0,4.0,3.0,1120.0,0,0,1,1.0,2.0,0.88
928,0.0,11.0,2.0,2.0,4.0,3.0,940.0,0,0,1,1.0,1.0,0.88
929,0.0,11.0,3.0,4.0,4.0,3.0,1186.0,0,0,1,1.0,0.0,1.28
930,0.0,11.0,4.0,5.0,4.0,3.0,1535.0,0,0,1,1.0,2.0,1.34
931,0.0,11.0,4.0,5.0,4.0,3.0,1535.0,0,0,1,1.0,0.0,1.32
932,0.0,11.0,3.0,4.0,4.0,3.0,1186.0,0,0,1,1.0,0.0,1.13
933,0.0,98.0,4.0,5.0,4.0,3.0,2150.0,0,0,1,1.0,1.0,1.38
934,0.0,98.0,3.0,3.0,3.0,3.0,1790.0,0,0,1,1.0,2.0,1.16
935,0.0,19.0,3.0,3.0,3.0,1.0,2098.0,0,0,1,0.0,2.0,2.33
936,0.0,19.0,3.0,4.0,3.0,1.0,2600.0,0,0,1,0.0,0.0,3.05
937,0.0,86.0,3.0,2.0,1.0,3.0,1653.0,0,0,2,0.0,2.0,1.25
938,0.0,81.0,3.0,3.0,2.0,3.0,1945.0,0,0,0,0.0,1.0,1.25
939,0.0,86.0,3.0,3.0,2.0,3.0,1588.0,0,0,0,0.0,0.0,1.05
940,0.0,81.0,3.0,3.0,3.0,3.0,1828.0,0,0,1,0.0,0.0,1.25
941,0.0,81.0,3.0,3.0,3.0,3.0,1828.0,0,0,0,2.0,0.0,1.1
942,0.0,86.0,3.0,3.0,3.0,3.0,2165.0,0,0,0,0.0,0.0,1.3
943,0.0,87.0,4.0,4.0,4.0,3.0,4552.0,0,0,1,2.0,2.0,2.28
944,0.0,88.0,2.0,2.0,2.0,3.0,1190.0,0,0,1,2.0,2.0,1.2
945,0.0,88.0,2.0,2.0,3.0,3.0,1300.0,0,0,1,2.0,0.0,1.22
946,0.0,88.0,2.0,2.0,3.0,3.0,1173.0,0,0,1,2.0,0.0,1.1
947,0.0,88.0,2.0,2.0,3.0,3.0,1263.0,0,0,1,2.0,0.0,1.15
948,0.0,81.0,3.0,3.0,3.0,3.0,1849.0,0,0,0,0.0,0.0,1.2
949,0.0,86.0,3.0,3.0,3.0,3.0,2165.0,0,0,0,0.0,1.0,1.4
950,0.0,86.0,3.0,3.0,2.0,3.0,1588.0,0,0,0,0.0,2.0,1.1
951,0.0,86.0,3.0,3.0,2.0,3.0,1575.0,0,0,0,0.0,1.0,1.0
952,0.0,87.0,3.0,4.0,3.0,3.0,2574.0,0,0,1,2.0,0.0,1.52
953,0.0,86.0,3.0,4.0,3.0,3.0,2411.0,0,0,0,0.0,2.0,1.8
954,0.0,86.0,3.0,3.0,4.0,3.0,1674.0,0,0,0,0.0,2.0,1.6
955,0.0,81.0,3.0,4.0,3.0,3.0,2238.0,0,0,0,0.0,0.0,1.55
956,0.0,81.0,3.0,3.0,2.0,3.0,1948.0,0,0,1,0.0,2.0,1.3
957,0.0,84.0,3.0,4.0,4.0,3.0,2300.0,0,0,0,2.0,2.0,2.25
958,0.0,50.0,5.0,5.0,4.0,3.0,3724.0,0,0,1,1.0,0.0,4.79
959,0.0,93.0,3.0,3.0,3.0,3.0,1650.0,0,0,0,1.0,2.0,1.25
960,0.0,94.0,3.0,3.0,4.0,3.0,1700.0,0,0,1,2.0,2.0,1.4
961,0.0,90.0,3.0,3.0,4.0,3.0,2296.0,0,0,1,2.0,2.0,1.38
962,0.0,90.0,3.0,3.0,4.0,3.0,1990.0,0,0,1,2.0,2.0,1.3
963,0.0,81.0,2.0,2.0,2.0,3.0,1300.0,0,0,1,1.0,2.0,1.0
964,0.0,90.0,2.0,2.0,3.0,3.0,1611.0,0,0,1,2.0,2.0,1.0
965,0.0,90.0,2.0,2.0,2.0,3.0,1452.0,0,0,1,2.0,2.0,0.95
966,0.0,68.0,2.0,3.0,3.0,3.0,1470.0,0,0,0,2.0,0.0,1.85
967,0.0,79.0,4.0,3.0,3.0,3.0,1765.0,0,0,1,2.0,2.0,1.65
968,0.0,12.0,3.0,3.0,3.0,3.0,1758.0,0,0,1,2.0,2.0,1.32
969,0.0,12.0,2.0,2.0,3.0,3.0,1388.0,0,0,1,2.0,2.0,1.02
970,0.0,14.0,4.0,5.0,3.0,3.0,2765.0,0,0,1,2.0,2.0,1.88
971,0.0,7.0,3.0,4.0,3.0,3.0,1945.0,0,0,1,2.0,0.0,2.15
972,0.0,17.0,3.0,4.0,2.0,0.0,2200.0,0,0,1,2.0,2.0,2.58
973,0.0,17.0,3.0,3.0,2.0,3.0,1538.0,0,0,1,2.0,0.0,2.25
974,0.0,14.0,3.0,4.0,4.0,3.0,1946.0,0,0,1,2.0,2.0,1.75
975,0.0,13.0,2.0,3.0,3.0,3.0,1161.0,0,0,1,2.0,2.0,0.93
976,0.0,18.0,3.0,5.0,4.0,3.0,3405.0,0,0,0,1.0,2.0,4.75
977,0.0,81.0,3.0,4.0,4.0,3.0,2668.0,0,0,0,0.0,2.0,1.72
978,0.0,75.0,4.0,4.0,4.0,1.0,4000.0,0,0,0,0.0,1.0,6.75
979,0.0,65.0,2.0,2.0,2.0,1.0,1200.0,0,0,2,0.0,2.0,2.45
980,0.0,88.0,4.0,5.0,4.0,3.0,2545.0,0,0,1,2.0,2.0,2.2
981,0.0,75.0,4.0,4.0,4.0,1.0,3000.0,0,0,0,0.0,0.0,5.25
982,0.0,75.0,4.0,4.0,4.0,1.0,4000.0,0,0,0,0.0,1.0,5.0
983,0.0,75.0,4.0,4.0,4.0,0.0,4500.0,0,0,0,0.0,1.0,5.0
984,0.0,19.0,3.0,4.0,4.0,3.0,2217.0,0,0,0,1.0,2.0,2.7
985,0.0,49.0,4.0,4.0,4.0,0.0,3295.0,0,0,0,0.0,0.0,2.65
986,0.0,27.0,2.0,2.0,2.0,3.0,1200.0,0,0,2,2.0,2.0,1.65
987,0.0,27.0,3.0,3.0,3.0,3.0,1860.0,0,0,2,2.0,2.0,2.55
988,0.0,27.0,3.0,3.0,3.0,3.0,1860.0,0,0,2,1.0,2.0,2.55
989,0.0,27.0,3.0,4.0,4.0,3.0,2600.0,0,0,2,2.0,2.0,4.3
990,0.0,71.0,4.0,4.0,2.0,3.0,2714.0,0,0,1,0.0,2.0,1.7
991,0.0,27.0,2.0,2.0,2.0,3.0,1200.0,0,0,2,2.0,2.0,2.4
992,0.0,39.0,2.0,3.0,4.0,3.0,1300.0,0,0,1,2.0,2.0,0.87
993,0.0,39.0,3.0,3.0,3.0,3.0,1350.0,0,0,1,1.0,2.0,1.25
994,0.0,39.0,3.0,5.0,4.0,3.0,1400.0,0,0,1,1.0,2.0,0.99
995,0.0,7.0,3.0,3.0,3.0,3.0,1493.0,0,0,0,1.0,2.0,1.39
996,0.0,52.0,3.0,3.0,4.0,0.0,2400.0,0,0,1,0.0,2.0,2.7
997,0.0,39.0,4.0,4.0,3.0,3.0,2100.0,0,0,0,2.0,2.0,1.75
998,0.0,39.0,4.0,3.0,4.0,3.0,2100.0,0,0,0,2.0,0.0,1.55
999,0.0,39.0,4.0,3.0,4.0,3.0,2000.0,0,0,0,2.0,2.0,1.6
1000,0.0,14.0,3.0,3.0,4.0,3.0,1466.0,0,0,1,1.0,2.0,1.4
1001,0.0,73.0,3.0,3.0,3.0,3.0,1925.0,0,0,1,2.0,2.0,1.8
1002,0.0,12.0,4.0,5.0,4.0,3.0,2505.0,0,0,1,1.0,0.0,1.65
1003,0.0,35.0,3.0,5.0,4.0,2.0,2367.0,0,0,0,2.0,0.0,3.55
1004,0.0,45.0,4.0,4.0,4.0,2.0,2556.0,0,0,0,0.0,0.0,6.0
1005,0.0,49.0,3.0,4.0,3.0,0.0,1951.0,0,0,0,2.0,2.0,1.8
1006,0.0,73.0,3.0,4.0,3.0,3.0,2127.0,0,0,0,0.0,2.0,2.5
1007,0.0,41.0,4.0,3.0,3.0,2.0,2611.0,0,0,2,1.0,2.0,1.5
1008,0.0,86.0,3.0,2.0,2.0,0.0,1500.0,0,0,1,2.0,1.0,1.04
1009,0.0,69.0,2.0,2.0,1.0,3.0,657.0,0,0,0,1.0,2.0,0.53
1010,0.0,73.0,3.0,5.0,3.0,3.0,2410.0,0,0,1,2.0,2.0,1.64
1011,0.0,67.0,4.0,4.0,4.0,3.0,1975.0,0,0,0,0.0,2.0,2.9
1012,0.0,67.0,3.0,3.0,3.0,3.0,1493.0,0,0,0,0.0,1.0,2.36
1013,0.0,56.0,3.0,4.0,4.0,0.0,1607.0,0,0,2,0.0,2.0,4.85
1014,0.0,86.0,3.0,3.0,2.0,3.0,1792.0,0,0,1,2.0,1.0,1.25
1015,0.0,93.0,3.0,3.0,2.0,3.0,2167.0,0,0,0,1.0,2.0,0.92
1016,0.0,84.0,3.0,3.0,3.0,3.0,2343.0,0,0,0,1.0,0.0,2.7
1017,0.0,93.0,2.0,3.0,2.0,3.0,1502.0,0,0,0,1.0,2.0,0.7
1018,0.0,88.0,2.0,2.0,2.0,3.0,1934.0,0,0,0,1.0,0.0,1.25
1019,0.0,88.0,4.0,4.0,4.0,3.0,2545.0,0,0,1,1.0,2.0,2.3
1020,0.0,88.0,3.0,4.0,3.0,3.0,2179.0,0,0,1,1.0,2.0,2.0
1021,0.0,86.0,3.0,3.0,2.0,3.0,1570.0,0,0,1,1.0,0.0,1.08
1022,0.0,67.0,3.0,3.0,3.0,3.0,1262.0,0,0,2,0.0,2.0,1.73
1023,0.0,67.0,2.0,2.0,2.0,3.0,1274.0,0,0,1,2.0,2.0,1.3
1024,0.0,67.0,4.0,4.0,4.0,3.0,1975.0,0,0,0,0.0,1.0,2.85
1025,0.0,67.0,3.0,3.0,4.0,3.0,1493.0,0,0,1,0.0,2.0,2.25
1026,0.0,67.0,3.0,3.0,3.0,3.0,1493.0,0,0,0,0.0,1.0,2.35
1027,0.0,67.0,4.0,4.0,3.0,3.0,1650.0,0,0,0,2.0,1.0,2.8
1028,0.0,67.0,3.0,3.0,3.0,3.0,1500.0,0,0,0,2.0,1.0,2.35
1029,0.0,67.0,4.0,4.0,3.0,3.0,1975.0,0,0,0,2.0,2.0,2.75
1030,0.0,67.0,3.0,3.0,3.0,3.0,2271.0,0,0,0,2.0,1.0,2.36
1031,0.0,68.0,4.0,4.0,4.0,3.0,2210.0,0,0,0,0.0,1.0,3.4
1032,0.0,79.0,2.0,2.0,2.0,3.0,1770.0,0,0,0,1.0,2.0,0.8
1033,0.0,2.0,4.0,4.0,4.0,3.0,5430.0,0,0,1,2.0,2.0,7.0
1034,0.0,52.0,3.0,4.0,4.0,0.0,1870.0,0,0,0,0.0,2.0,1.8
1035,0.0,52.0,3.0,4.0,4.0,0.0,2470.0,0,0,0,0.0,2.0,2.65
1036,0.0,86.0,3.0,3.0,3.0,3.0,2404.0,0,0,1,2.0,2.0,1.05
1037,0.0,52.0,3.0,3.0,4.0,0.0,1790.0,0,0,0,0.0,0.0,1.88
1038,0.0,87.0,2.0,2.0,3.0,3.0,2055.0,0,0,0,1.0,2.0,1.15
1039,0.0,86.0,4.0,4.0,3.0,3.0,3274.0,0,0,1,1.0,2.0,1.33
1040,0.0,52.0,3.0,4.0,2.0,3.0,2700.0,0,0,0,0.0,0.0,2.6
1041,0.0,52.0,3.0,3.0,4.0,0.0,2600.0,0,0,0,0.0,2.0,2.97
1042,0.0,71.0,4.0,4.0,2.0,3.0,1819.0,0,0,0,0.0,2.0,1.8
1043,0.0,71.0,4.0,4.0,2.0,3.0,1819.0,0,0,0,0.0,2.0,1.78
1044,0.0,71.0,3.0,3.0,2.0,3.0,1428.0,0,0,0,0.0,2.0,1.52
1045,0.0,71.0,3.0,3.0,2.0,3.0,1428.0,0,0,0,0.0,2.0,1.55
1046,0.0,89.0,3.0,3.0,1.0,3.0,1900.0,0,0,0,0.0,0.0,1.55
1047,0.0,86.0,1.0,1.0,1.0,3.0,520.0,0,0,2,2.0,2.0,0.4
1048,0.0,73.0,3.0,3.0,3.0,3.0,1946.0,0,0,1,2.0,0.0,2.4
1049,0.0,85.0,3.0,3.0,3.0,3.0,2000.0,0,0,0,2.0,0.0,1.37
1050,0.0,50.0,3.0,4.0,3.0,0.0,2251.0,0,0,0,2.0,0.0,2.65
1051,0.0,9.0,3.0,4.0,4.0,3.0,2018.0,0,0,0,2.0,2.0,1.16
1052,0.0,9.0,3.0,4.0,4.0,3.0,2000.0,0,0,0,2.0,2.0,1.05
1053,0.0,9.0,4.0,5.0,4.0,3.0,3000.0,0,0,1,2.0,1.0,1.35
1054,0.0,9.0,4.0,5.0,4.0,3.0,2991.0,0,0,1,2.0,1.0,1.35
1055,0.0,68.0,3.0,3.0,3.0,3.0,1950.0,0,0,0,2.0,0.0,2.85
1056,0.0,87.0,2.0,2.0,1.0,3.0,528.0,0,0,1,1.0,2.0,0.35
1057,0.0,12.0,2.0,2.0,4.0,3.0,1236.0,0,0,1,2.0,2.0,0.88
1058,0.0,7.0,3.0,4.0,4.0,3.0,3500.0,0,0,0,1.0,2.0,2.4
1059,0.0,63.0,4.0,5.0,3.0,3.0,3876.0,0,0,0,1.0,0.0,3.6
1060,0.0,2.0,4.0,4.0,4.0,1.0,4842.0,0,0,0,1.0,0.0,7.5
1061,0.0,19.0,2.0,2.0,2.0,3.0,1657.0,0,0,1,2.0,2.0,1.45
1062,0.0,52.0,3.0,3.0,4.0,0.0,1950.0,0,0,0,0.0,2.0,2.35
1063,0.0,85.0,2.0,2.0,2.0,3.0,1299.0,0,0,0,2.0,0.0,0.94
1064,0.0,85.0,2.0,2.0,2.0,3.0,1176.0,0,0,0,2.0,0.0,0.81
1065,0.0,52.0,3.0,4.0,4.0,0.0,2450.0,0,0,0,0.0,2.0,3.1
1066,0.0,85.0,3.0,3.0,4.0,3.0,1955.0,0,0,0,2.0,0.0,1.39
1067,0.0,85.0,2.0,2.0,4.0,3.0,1299.0,0,0,0,2.0,2.0,0.94
1068,0.0,85.0,2.0,2.0,2.0,3.0,1175.0,0,0,0,2.0,1.0,0.78
1069,0.0,85.0,2.0,2.0,2.0,3.0,1294.0,0,0,1,2.0,2.0,0.85
1070,0.0,88.0,2.0,2.0,2.0,3.0,1075.0,0,0,1,1.0,2.0,0.69
1071,0.0,81.0,3.0,4.0,4.0,3.0,2031.0,0,0,1,2.0,2.0,2.03
1072,0.0,88.0,3.0,4.0,3.0,3.0,1390.0,0,0,0,1.0,2.0,0.8
1073,0.0,93.0,2.0,2.0,3.0,3.0,1050.0,0,0,1,2.0,2.0,0.65
1074,0.0,87.0,3.0,3.0,2.0,3.0,1475.0,0,0,1,1.0,0.0,1.01
1075,0.0,93.0,4.0,5.0,2.0,1.0,3414.0,0,0,1,2.0,2.0,1.27
1076,0.0,86.0,2.0,2.0,2.0,0.0,1127.0,0,0,0,0.0,2.0,0.84
1077,0.0,88.0,3.0,4.0,3.0,0.0,1450.0,0,0,0,2.0,2.0,1.77
1078,0.0,71.0,4.0,4.0,2.0,3.0,1819.0,0,0,1,2.0,1.0,1.68
1079,0.0,71.0,4.0,4.0,1.0,3.0,1783.0,0,0,1,2.0,0.0,1.66
1080,0.0,71.0,3.0,3.0,2.0,3.0,1428.0,0,0,1,2.0,1.0,1.4
1081,0.0,84.0,3.0,4.0,4.0,3.0,1900.0,0,0,2,2.0,0.0,2.29
1082,0.0,93.0,3.0,3.0,4.0,3.0,1929.0,0,0,1,2.0,2.0,1.21
1083,0.0,95.0,3.0,3.0,2.0,3.0,1068.0,0,0,1,1.0,1.0,0.5
1084,0.0,79.0,2.0,2.0,2.0,3.0,1664.0,0,0,1,2.0,2.0,0.71
1085,0.0,67.0,4.0,4.0,4.0,3.0,1975.0,0,0,1,2.0,1.0,3.0
1086,0.0,93.0,3.0,3.0,4.0,3.0,2366.0,0,0,1,2.0,0.0,1.2
1087,0.0,75.0,3.0,3.0,3.0,0.0,2986.0,0,0,1,2.0,1.0,3.25
1088,0.0,100.0,2.0,2.0,4.0,0.0,1100.0,0,0,0,0.0,2.0,0.9
1089,0.0,100.0,3.0,3.0,4.0,3.0,1600.0,0,0,1,0.0,2.0,1.07
1090,0.0,88.0,2.0,2.0,3.0,3.0,1484.0,0,0,0,0.0,0.0,1.2
1091,0.0,88.0,4.0,5.0,4.0,3.0,2545.0,0,0,1,0.0,1.0,2.15
1092,0.0,71.0,4.0,4.0,1.0,3.0,1783.0,0,0,1,2.0,0.0,1.72
1093,0.0,71.0,3.0,3.0,1.0,3.0,1392.0,0,0,1,2.0,0.0,1.36
1094,0.0,71.0,4.0,4.0,1.0,3.0,1783.0,0,0,1,2.0,0.0,1.75
1095,0.0,71.0,4.0,4.0,1.0,3.0,1783.0,0,0,1,2.0,0.0,1.75
1096,0.0,71.0,3.0,3.0,1.0,3.0,1392.0,0,0,1,2.0,0.0,1.38
1097,0.0,71.0,3.0,3.0,1.0,3.0,1419.0,0,0,0,2.0,0.0,1.29
1098,0.0,71.0,3.0,3.0,1.0,3.0,2283.0,0,0,1,2.0,0.0,1.37
1099,0.0,71.0,3.0,3.0,1.0,3.0,1419.0,0,0,0,2.0,0.0,1.32
1100,0.0,71.0,3.0,3.0,1.0,3.0,1392.0,0,0,0,2.0,0.0,1.3
1101,0.0,89.0,3.0,3.0,3.0,0.0,1747.0,0,0,0,0.0,0.0,1.3
1102,0.0,89.0,3.0,3.0,1.0,3.0,1550.0,0,0,1,0.0,0.0,1.5
1103,0.0,71.0,4.0,4.0,2.0,3.0,1819.0,0,0,1,2.0,1.0,1.68
1104,0.0,71.0,3.0,3.0,2.0,3.0,1428.0,0,0,1,2.0,0.0,1.4
1105,0.0,89.0,3.0,3.0,1.0,3.0,1719.0,0,0,1,1.0,0.0,1.5
1106,0.0,12.0,3.0,2.0,2.0,3.0,717.0,0,0,1,1.0,2.0,0.5
1107,0.0,12.0,2.0,2.0,1.0,3.0,598.0,0,0,1,1.0,2.0,0.36
1108,0.0,75.0,4.0,5.0,4.0,0.0,5470.0,0,0,1,2.0,2.0,3.1
1109,0.0,97.0,2.0,2.0,1.0,3.0,610.0,0,0,0,2.0,2.0,0.31
1110,0.0,95.0,3.0,3.0,3.0,3.0,1473.0,0,0,1,2.0,1.0,0.71
1111,0.0,86.0,3.0,3.0,1.0,0.0,2436.0,0,0,0,2.0,2.0,1.15
1112,0.0,86.0,3.0,2.0,2.0,0.0,1600.0,0,0,0,2.0,1.0,1.05
1113,0.0,64.0,3.0,3.0,3.0,3.0,2407.0,0,0,0,1.0,0.0,2.1
1114,0.0,12.0,2.0,2.0,2.0,3.0,543.0,0,0,1,1.0,1.0,0.28
1115,0.0,12.0,2.0,2.0,2.0,3.0,543.0,0,0,1,1.0,0.0,0.28
1116,0.0,12.0,2.0,2.0,2.0,3.0,543.0,0,0,1,1.0,0.0,0.28
1117,0.0,12.0,2.0,2.0,2.0,3.0,543.0,0,0,1,1.0,2.0,0.28
1118,0.0,8.0,1.0,1.0,1.0,3.0,400.0,0,0,1,1.0,2.0,0.23
1119,0.0,12.0,2.0,2.0,2.0,3.0,608.0,0,0,1,1.0,2.0,0.35
1120,0.0,12.0,3.0,2.0,2.0,3.0,717.0,0,0,1,1.0,2.0,0.51
1121,0.0,12.0,2.0,2.0,2.0,3.0,608.0,0,0,1,1.0,2.0,0.35
1122,0.0,12.0,2.0,2.0,2.0,3.0,543.0,0,0,1,1.0,0.0,0.28
1123,0.0,12.0,2.0,2.0,2.0,3.0,608.0,0,0,1,1.0,2.0,0.36
1124,0.0,67.0,3.0,3.0,3.0,3.0,1833.0,0,0,0,2.0,1.0,2.0
1125,0.0,68.0,4.0,4.0,3.0,3.0,2501.0,0,0,1,1.0,2.0,2.7
1126,0.0,67.0,3.0,4.0,3.0,0.0,2754.0,0,0,1,0.0,0.0,4.94
1127,0.0,71.0,4.0,4.0,2.0,3.0,1819.0,0,0,0,2.0,2.0,1.75
1128,0.0,93.0,4.0,5.0,2.0,3.0,2330.0,0,0,1,0.0,2.0,1.25
1129,0.0,93.0,3.0,4.0,3.0,3.0,2342.0,0,0,1,2.0,2.0,0.92
1130,0.0,93.0,4.0,5.0,2.0,3.0,3254.0,0,0,1,2.0,2.0,1.3
